movieId,title,genres,clean_title,rating_count,rating_mean,rating_std,user_tags,combined_features,rating_count_norm,rating_mean_norm,popularity_score
2349,Mona Lisa (1986),Comedy|Thriller,Mona Lisa,7.0,3.5,1.12,,Comedy|Thriller|,0.018292682926829267,0.6666666666666666,0.4721544715447154
2350,Heart Condition (1990),Comedy,Heart Condition,2.0,3.5,0.71,,Comedy|,0.003048780487804878,0.6666666666666666,0.4675813008130081
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,Nights of Cabiria,7.0,4.29,0.49,In Netflix queue,Drama|In Netflix queue,0.018292682926829267,0.8422222222222222,0.5950433604336043
2352,"Big Chill, The (1983)",Comedy|Drama,"Big Chill, The",25.0,3.84,0.81,,Comedy|Drama|,0.07317073170731707,0.7422222222222222,0.5415067750677507
2353,Enemy of the State (1998),Action|Thriller,Enemy of the State,67.0,3.49,0.89,,Action|Thriller|,0.20121951219512196,0.6644444444444445,0.5254769647696478
2354,"Rugrats Movie, The (1998)",Animation|Children|Comedy,"Rugrats Movie, The",7.0,2.5,0.96,,Animation|Children|Comedy|,0.018292682926829267,0.4444444444444444,0.31659891598915985
2355,"Bug's Life, A (1998)",Adventure|Animation|Children|Comedy,"Bug's Life, A",92.0,3.52,0.89,Pixar,Adventure|Animation|Children|Comedy|Pixar,0.2774390243902439,0.6711111111111111,0.5530094850948509
2356,Celebrity (1998),Comedy,Celebrity,5.0,2.6,0.96,,Comedy|,0.012195121951219513,0.4666666666666667,0.3303252032520325
2357,Central Station (Central do Brasil) (1998),Drama,Central Station,6.0,4.42,0.49,South America,Drama|South America,0.01524390243902439,0.8711111111111111,0.614350948509485
2358,Savior (1998),Drama|War,Savior,1.0,4.0,,,Drama|War|,0.0,0.7777777777777778,0.5444444444444444
2359,Waking Ned Devine (a.k.a. Waking Ned) (1998),Comedy,Waking Ned Devine,26.0,3.67,0.86,,Comedy|,0.07621951219512195,0.7044444444444444,0.5159769647696476
2360,"Celebration, The (Festen) (1998)",Drama,"Celebration, The",12.0,4.46,0.58,In Netflix queue,Drama|In Netflix queue,0.03353658536585366,0.88,0.626060975609756
2361,Pink Flamingos (1972),Comedy,Pink Flamingos,10.0,2.75,1.23,,Comedy|,0.027439024390243903,0.5,0.35823170731707316
2362,Glen or Glenda (1953),Drama,Glen or Glenda,1.0,4.0,,,Drama|,0.0,0.7777777777777778,0.5444444444444444
2363,Godzilla (Gojira) (1954),Drama|Horror|Sci-Fi,Godzilla,3.0,2.17,1.04,,Drama|Horror|Sci-Fi|,0.006097560975609756,0.3711111111111111,0.2616070460704607
2364,"Godzilla 1985: The Legend Is Reborn (Gojira) (Godzilla) (Return of Godzilla, The) (1984)",Action|Horror|Sci-Fi|Thriller,Godzilla 1985: The Legend Is Reborn,2.0,1.5,0.71,,Action|Horror|Sci-Fi|Thriller|,0.003048780487804878,0.2222222222222222,0.156470189701897
2365,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),Action|Sci-Fi,King Kong vs. Godzilla,2.0,2.5,0.71,,Action|Sci-Fi|,0.003048780487804878,0.4444444444444444,0.3120257452574525
2366,King Kong (1933),Action|Adventure|Fantasy|Horror,King Kong,25.0,3.64,0.99,,Action|Adventure|Fantasy|Horror|,0.07317073170731707,0.6977777777777778,0.5103956639566396
2367,King Kong (1976),Adventure|Fantasy|Romance|Sci-Fi|Thriller,King Kong,14.0,2.71,0.93,,Adventure|Fantasy|Romance|Sci-Fi|Thriller|,0.039634146341463415,0.4911111111111111,0.3556680216802168
2368,King Kong Lives (1986),Adventure|Sci-Fi,King Kong Lives,1.0,2.0,,,Adventure|Sci-Fi|,0.0,0.3333333333333333,0.2333333333333333
2369,Desperately Seeking Susan (1985),Comedy|Drama|Romance,Desperately Seeking Susan,24.0,2.67,0.8,,Comedy|Drama|Romance|,0.0701219512195122,0.4822222222222222,0.35859214092140923
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,"Emerald Forest, The",1.0,3.0,,,Action|Adventure|Drama|,0.0,0.5555555555555556,0.3888888888888889
2371,Fletch (1985),Comedy|Crime|Mystery,Fletch,24.0,3.08,1.07,,Comedy|Crime|Mystery|,0.0701219512195122,0.5733333333333334,0.422369918699187
2372,Fletch Lives (1989),Comedy,Fletch Lives,9.0,2.22,1.28,,Comedy|,0.024390243902439025,0.38222222222222224,0.27487262872628726
2373,Red Sonja (1985),Action|Adventure|Fantasy,Red Sonja,9.0,2.28,0.97,,Action|Adventure|Fantasy|,0.024390243902439025,0.3955555555555555,0.28420596205962056
2374,Gung Ho (1986),Comedy|Drama,Gung Ho,9.0,3.17,0.87,,Comedy|Drama|,0.024390243902439025,0.5933333333333333,0.422650406504065
2375,"Money Pit, The (1986)",Comedy,"Money Pit, The",21.0,2.93,1.11,,Comedy|,0.06097560975609756,0.54,0.3962926829268293
2376,"View to a Kill, A (1985)",Action|Adventure|Thriller,"View to a Kill, A",21.0,3.21,0.86,,Action|Adventure|Thriller|,0.06097560975609756,0.6022222222222222,0.4398482384823848
2377,Lifeforce (1985),Horror|Sci-Fi,Lifeforce,5.0,2.5,1.12,,Horror|Sci-Fi|,0.012195121951219513,0.4444444444444444,0.3147696476964769
2378,Police Academy (1984),Comedy|Crime,Police Academy,22.0,3.02,1.07,,Comedy|Crime|,0.06402439024390244,0.56,0.41120731707317076
2379,Police Academy 2: Their First Assignment (1985),Comedy|Crime,Police Academy 2: Their First Assignment,12.0,2.46,1.29,,Comedy|Crime|,0.03353658536585366,0.43555555555555553,0.314949864498645
2380,Police Academy 3: Back in Training (1986),Comedy|Crime,Police Academy 3: Back in Training,10.0,2.3,1.36,,Comedy|Crime|,0.027439024390243903,0.39999999999999997,0.28823170731707315
2381,Police Academy 4: Citizens on Patrol (1987),Comedy|Crime,Police Academy 4: Citizens on Patrol,7.0,2.14,1.55,,Comedy|Crime|,0.018292682926829267,0.36444444444444446,0.2605989159891599
2382,Police Academy 5: Assignment: Miami Beach (1988),Comedy|Crime,Police Academy 5: Assignment: Miami Beach,5.0,2.5,1.58,,Comedy|Crime|,0.012195121951219513,0.4444444444444444,0.3147696476964769
2383,Police Academy 6: City Under Siege (1989),Comedy|Crime,Police Academy 6: City Under Siege,4.0,1.5,0.91,,Comedy|Crime|,0.009146341463414634,0.2222222222222222,0.15829945799457992
2384,Babe: Pig in the City (1998),Adventure|Children|Drama,Babe: Pig in the City,29.0,2.78,1.3,,Adventure|Children|Drama|,0.08536585365853659,0.5066666666666666,0.3802764227642276
2385,Home Fries (1998),Comedy|Romance,Home Fries,3.0,2.33,0.58,,Comedy|Romance|,0.006097560975609756,0.4066666666666667,0.2864959349593496
2387,Very Bad Things (1998),Comedy|Crime,Very Bad Things,16.0,3.44,1.17,dark comedy|dark humor,Comedy|Crime|dark comedy|dark humor,0.04573170731707317,0.6533333333333333,0.4710528455284553
2388,Steam: The Turkish Bath (Hamam) (1997),Drama|Romance,Steam: The Turkish Bath,1.0,4.0,,,Drama|Romance|,0.0,0.7777777777777778,0.5444444444444444
2389,Psycho (1998),Crime|Horror|Thriller,Psycho,9.0,1.89,0.86,,Crime|Horror|Thriller|,0.024390243902439025,0.3088888888888889,0.22353929539295392
2390,Little Voice (1998),Comedy,Little Voice,7.0,3.93,0.84,In Netflix queue,Comedy|In Netflix queue,0.018292682926829267,0.7622222222222222,0.5390433604336043
2391,"Simple Plan, A (1998)",Crime|Drama|Thriller,"Simple Plan, A",22.0,3.8,0.84,heist,Crime|Drama|Thriller|heist,0.06402439024390244,0.7333333333333333,0.532540650406504
2392,Jack Frost (1998),Children|Comedy|Drama,Jack Frost,8.0,1.94,0.73,,Children|Comedy|Drama|,0.021341463414634148,0.32,0.23040243902439023
2393,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,Star Trek: Insurrection,33.0,3.15,1.1,Star Trek|cameo:Whoopi Goldberg|space opera,Action|Drama|Romance|Sci-Fi|Star Trek|cameo:Whoopi Goldberg|space opera,0.0975609756097561,0.5888888888888889,0.441490514905149
2394,"Prince of Egypt, The (1998)",Animation|Musical,"Prince of Egypt, The",25.0,3.5,0.95,Bible|Moses,Animation|Musical|Bible|Moses,0.07317073170731707,0.6666666666666666,0.48861788617886176
2395,Rushmore (1998),Comedy|Drama,Rushmore,56.0,3.54,1.16,,Comedy|Drama|,0.1676829268292683,0.6755555555555556,0.5231937669376694
2396,Shakespeare in Love (1998),Comedy|Drama|Romance,Shakespeare in Love,92.0,3.78,1.04,England,Comedy|Drama|Romance|England,0.2774390243902439,0.7288888888888888,0.5934539295392953
2398,Miracle on 34th Street (1947),Comedy|Drama,Miracle on 34th Street,17.0,4.06,0.79,,Comedy|Drama|,0.04878048780487805,0.791111111111111,0.5684119241192411
2399,Santa Claus: The Movie (1985),Adventure|Children|Fantasy,Santa Claus: The Movie,4.0,2.25,0.5,,Adventure|Children|Fantasy|,0.009146341463414634,0.3888888888888889,0.2749661246612466
2400,Prancer (1989),Children|Drama|Fantasy,Prancer,2.0,3.0,0.0,,Children|Drama|Fantasy|,0.003048780487804878,0.5555555555555556,0.38980352303523036
2401,Pale Rider (1985),Western,Pale Rider,8.0,3.81,0.75,,Western|,0.021341463414634148,0.7355555555555555,0.521291327913279
2402,Rambo: First Blood Part II (1985),Action|Adventure|Thriller,Rambo: First Blood Part II,19.0,2.66,1.07,,Action|Adventure|Thriller|,0.054878048780487805,0.48000000000000004,0.3524634146341464
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,First Blood,30.0,3.55,0.91,,Action|Adventure|Drama|Thriller|,0.08841463414634146,0.6777777777777777,0.5009688346883467
2404,Rambo III (1988),Action|Adventure|Thriller|War,Rambo III,12.0,1.92,0.67,,Action|Adventure|Thriller|War|,0.03353658536585366,0.31555555555555553,0.23094986449864496
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,"Jewel of the Nile, The",21.0,2.81,0.81,,Action|Adventure|Comedy|Romance|,0.06097560975609756,0.5133333333333333,0.37762601626016257
2406,Romancing the Stone (1984),Action|Adventure|Comedy|Romance,Romancing the Stone,54.0,3.45,0.7,,Action|Adventure|Comedy|Romance|,0.16158536585365854,0.6555555555555556,0.5073644986449865
2407,Cocoon (1985),Comedy|Sci-Fi,Cocoon,43.0,3.27,0.76,,Comedy|Sci-Fi|,0.12804878048780488,0.6155555555555555,0.46930352303523026
2408,Cocoon: The Return (1988),Comedy|Sci-Fi,Cocoon: The Return,9.0,2.33,0.87,,Comedy|Sci-Fi|,0.024390243902439025,0.4066666666666667,0.2919837398373984
2409,Rocky II (1979),Action|Drama,Rocky II,26.0,3.19,1.1,,Action|Drama|,0.07621951219512195,0.5977777777777777,0.441310298102981
2410,Rocky III (1982),Action|Drama,Rocky III,24.0,2.73,0.97,boxing,Action|Drama|boxing,0.0701219512195122,0.4955555555555555,0.36792547425474253
2411,Rocky IV (1985),Action|Drama,Rocky IV,29.0,2.71,1.14,boxing,Action|Drama|boxing,0.08536585365853659,0.4911111111111111,0.36938753387533874
2412,Rocky V (1990),Action|Drama,Rocky V,17.0,1.94,0.75,boxing,Action|Drama|boxing,0.04878048780487805,0.32,0.2386341463414634
2413,Clue (1985),Comedy|Crime|Mystery|Thriller,Clue,18.0,3.39,0.58,,Comedy|Crime|Mystery|Thriller|,0.051829268292682924,0.6422222222222222,0.46510433604336043
2414,Young Sherlock Holmes (1985),Action|Adventure|Children|Fantasy|Mystery|Thriller,Young Sherlock Holmes,11.0,3.36,0.5,,Action|Adventure|Children|Fantasy|Mystery|Thriller|,0.03048780487804878,0.6355555555555555,0.4540352303523035
2415,Violets Are Blue... (1986),Drama|Romance,Violets Are Blue...,1.0,3.0,,,Drama|Romance|,0.0,0.5555555555555556,0.3888888888888889
2416,Back to School (1986),Comedy,Back to School,16.0,2.91,0.88,,Comedy|,0.04573170731707317,0.5355555555555556,0.38860840108401085
2417,Heartburn (1986),Comedy|Drama,Heartburn,1.0,1.0,,,Comedy|Drama|,0.0,0.1111111111111111,0.07777777777777777
2418,Nothing in Common (1986),Comedy,Nothing in Common,6.0,2.75,0.99,,Comedy|,0.01524390243902439,0.5,0.3545731707317073
2419,Extremities (1986),Drama|Thriller,Extremities,2.0,3.75,0.35,,Drama|Thriller|,0.003048780487804878,0.7222222222222222,0.506470189701897
2420,"Karate Kid, The (1984)",Drama,"Karate Kid, The",38.0,3.57,0.78,martial arts,Drama|martial arts,0.11280487804878049,0.6822222222222222,0.5113970189701896
2421,"Karate Kid, Part II, The (1986)",Action|Adventure|Drama,"Karate Kid, Part II, The",29.0,2.78,0.97,martial arts,Action|Adventure|Drama|martial arts,0.08536585365853659,0.5066666666666666,0.3802764227642276
2422,"Karate Kid, Part III, The (1989)",Action|Adventure|Children|Drama,"Karate Kid, Part III, The",14.0,1.75,0.67,martial arts,Action|Adventure|Children|Drama|martial arts,0.039634146341463415,0.2777777777777778,0.20633468834688348
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,Christmas Vacation,30.0,3.57,1.14,christmas,Comedy|christmas,0.08841463414634146,0.6822222222222222,0.5040799457994579
2424,You've Got Mail (1998),Comedy|Romance,You've Got Mail,50.0,3.12,1.1,remake|e-mail,Comedy|Romance|remake|e-mail,0.14939024390243902,0.5822222222222222,0.4523726287262872
2425,"General, The (1998)",Crime,"General, The",2.0,4.0,0.0,,Crime|,0.003048780487804878,0.7777777777777778,0.5453590785907858
2427,"Thin Red Line, The (1998)",Action|Drama|War,"Thin Red Line, The",35.0,3.3,1.42,,Action|Drama|War|,0.10365853658536585,0.6222222222222222,0.46665311653116526
2428,"Faculty, The (1998)",Horror|Sci-Fi,"Faculty, The",23.0,2.48,0.95,,Horror|Sci-Fi|,0.06707317073170732,0.44,0.3281219512195122
2429,Mighty Joe Young (1998),Action|Adventure|Drama|Fantasy|Thriller,Mighty Joe Young,5.0,2.8,1.1,,Action|Adventure|Drama|Fantasy|Thriller|,0.012195121951219513,0.5111111111111111,0.3614363143631436
2430,Mighty Joe Young (1949),Adventure|Children|Drama,Mighty Joe Young,6.0,2.83,0.75,,Adventure|Children|Drama|,0.01524390243902439,0.5177777777777778,0.3670176151761517
2431,Patch Adams (1998),Comedy|Drama,Patch Adams,27.0,3.37,1.17,bad|doctors,Comedy|Drama|bad|doctors,0.07926829268292683,0.6377777777777778,0.4702249322493225
2432,Stepmom (1998),Drama,Stepmom,6.0,3.08,1.24,,Drama|,0.01524390243902439,0.5733333333333334,0.40590650406504064
2433,"Civil Action, A (1998)",Drama,"Civil Action, A",11.0,3.05,0.65,,Drama|,0.03048780487804878,0.5666666666666667,0.40581300813008125
2435,Hurlyburly (1998),Drama,Hurlyburly,1.0,4.0,,,Drama|,0.0,0.7777777777777778,0.5444444444444444
2436,Tea with Mussolini (1999),Comedy|Drama|War,Tea with Mussolini,6.0,4.25,0.88,,Comedy|Drama|War|,0.01524390243902439,0.8333333333333334,0.5879065040650406
2439,Affliction (1997),Drama,Affliction,3.0,3.17,0.76,,Drama|,0.006097560975609756,0.5933333333333333,0.4171626016260162
2442,Hilary and Jackie (1998),Drama,Hilary and Jackie,3.0,3.83,0.29,In Netflix queue,Drama|In Netflix queue,0.006097560975609756,0.74,0.5198292682926829
2443,Playing by Heart (1998),Drama|Romance,Playing by Heart,8.0,3.38,0.88,,Drama|Romance|,0.021341463414634148,0.64,0.4544024390243902
2445,At First Sight (1999),Drama,At First Sight,8.0,2.69,0.7,,Drama|,0.021341463414634148,0.48666666666666664,0.34706910569105687
2446,In Dreams (1999),Horror|Thriller,In Dreams,2.0,2.0,0.0,,Horror|Thriller|,0.003048780487804878,0.3333333333333333,0.23424796747967477
2447,Varsity Blues (1999),Comedy|Drama,Varsity Blues,15.0,3.27,1.03,,Comedy|Drama|,0.042682926829268296,0.6155555555555555,0.4436937669376693
2448,Virus (1999),Horror|Sci-Fi,Virus,3.0,2.67,1.04,,Horror|Sci-Fi|,0.006097560975609756,0.4822222222222222,0.3393848238482385
2450,Howard the Duck (1986),Adventure|Comedy|Sci-Fi,Howard the Duck,16.0,2.16,1.25,,Adventure|Comedy|Sci-Fi|,0.04573170731707317,0.36888888888888893,0.2719417344173442
2451,"Gate, The (1987)",Horror,"Gate, The",1.0,3.0,,,Horror|,0.0,0.5555555555555556,0.3888888888888889
2453,"Boy Who Could Fly, The (1986)",Drama|Fantasy,"Boy Who Could Fly, The",3.0,2.17,0.76,,Drama|Fantasy|,0.006097560975609756,0.3711111111111111,0.2616070460704607
2454,"Fly, The (1958)",Horror|Mystery|Sci-Fi,"Fly, The",13.0,3.38,0.65,,Horror|Mystery|Sci-Fi|,0.036585365853658534,0.64,0.4589756097560975
2455,"Fly, The (1986)",Drama|Horror|Sci-Fi|Thriller,"Fly, The",43.0,3.38,0.9,,Drama|Horror|Sci-Fi|Thriller|,0.12804878048780488,0.64,0.4864146341463414
2456,"Fly II, The (1989)",Horror|Sci-Fi,"Fly II, The",9.0,2.28,0.97,,Horror|Sci-Fi|,0.024390243902439025,0.3955555555555555,0.28420596205962056
2457,Running Scared (1986),Action|Comedy,Running Scared,8.0,3.56,0.98,,Action|Comedy|,0.021341463414634148,0.68,0.48240243902439023
2458,Armed and Dangerous (1986),Comedy|Crime,Armed and Dangerous,8.0,2.75,0.89,,Comedy|Crime|,0.021341463414634148,0.5,0.3564024390243902
2459,"Texas Chainsaw Massacre, The (1974)",Horror,"Texas Chainsaw Massacre, The",13.0,3.27,1.28,,Horror|,0.036585365853658534,0.6155555555555555,0.4418644986449864
2460,"Texas Chainsaw Massacre 2, The (1986)",Horror,"Texas Chainsaw Massacre 2, The",3.0,2.0,1.0,,Horror|,0.006097560975609756,0.3333333333333333,0.23516260162601624
2462,Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre) (1994),Horror,Texas Chainsaw Massacre: The Next Generation,1.0,3.0,,,Horror|,0.0,0.5555555555555556,0.3888888888888889
2463,Ruthless People (1986),Comedy,Ruthless People,14.0,3.32,0.95,kidnapping,Comedy|kidnapping,0.039634146341463415,0.6266666666666666,0.45055691056910563
2465,Deadly Friend (1986),Horror,Deadly Friend,3.0,1.5,0.5,,Horror|,0.006097560975609756,0.2222222222222222,0.15738482384823846
2467,"Name of the Rose, The (Name der Rose, Der) (1986)",Crime|Drama|Mystery|Thriller,"Name of the Rose, The",18.0,3.75,0.75,religion,Crime|Drama|Mystery|Thriller|religion,0.051829268292682924,0.7222222222222222,0.5211043360433604
2468,Jumpin' Jack Flash (1986),Action|Comedy|Romance|Thriller,Jumpin' Jack Flash,15.0,2.5,0.76,,Action|Comedy|Romance|Thriller|,0.042682926829268296,0.4444444444444444,0.32391598915989156
2469,Peggy Sue Got Married (1986),Comedy|Drama,Peggy Sue Got Married,7.0,3.21,1.15,,Comedy|Drama|,0.018292682926829267,0.6022222222222222,0.4270433604336043
2470,Crocodile Dundee (1986),Adventure|Comedy,Crocodile Dundee,57.0,3.18,0.91,Australia,Adventure|Comedy|Australia,0.17073170731707318,0.5955555555555556,0.46810840108401086
2471,Crocodile Dundee II (1988),Action|Adventure|Comedy,Crocodile Dundee II,24.0,2.48,1.28,Australia,Action|Adventure|Comedy|Australia,0.0701219512195122,0.44,0.3290365853658537
2472,Tough Guys (1986),Comedy,Tough Guys,3.0,3.0,1.0,,Comedy|,0.006097560975609756,0.5555555555555556,0.3907181571815718
2473,Soul Man (1986),Comedy,Soul Man,8.0,2.56,0.5,,Comedy|,0.021341463414634148,0.4577777777777778,0.32684688346883467
2474,"Color of Money, The (1986)",Drama,"Color of Money, The",13.0,3.5,0.71,,Drama|,0.036585365853658534,0.6666666666666666,0.4776422764227642
2475,52 Pick-Up (1986),Action|Mystery|Thriller,52 Pick-Up,3.0,3.67,1.53,,Action|Mystery|Thriller|,0.006097560975609756,0.7044444444444444,0.494940379403794
2476,Heartbreak Ridge (1986),Action|War,Heartbreak Ridge,12.0,3.75,0.75,,Action|War|,0.03353658536585366,0.7222222222222222,0.5156165311653116
2477,Firewalker (1986),Adventure,Firewalker,3.0,3.33,1.53,,Adventure|,0.006097560975609756,0.6288888888888889,0.44205149051490517
2478,¡Three Amigos! (1986),Comedy|Western,¡Three Amigos!,26.0,3.13,0.94,,Comedy|Western|,0.07621951219512195,0.5844444444444444,0.4319769647696477
2481,My Name Is Joe (1998),Drama|Romance,My Name Is Joe,1.0,4.0,,,Drama|Romance|,0.0,0.7777777777777778,0.5444444444444444
2482,Still Crazy (1998),Comedy|Romance,Still Crazy,2.0,3.0,0.0,,Comedy|Romance|,0.003048780487804878,0.5555555555555556,0.38980352303523036
2483,"Day of the Beast, The (Día de la Bestia, El) (1995)",Adventure|Comedy|Thriller,"Day of the Beast, The",1.0,3.5,,,Adventure|Comedy|Thriller|,0.0,0.6666666666666666,0.4666666666666666
2485,She's All That (1999),Comedy|Romance,She's All That,29.0,2.84,1.04,,Comedy|Romance|,0.08536585365853659,0.52,0.389609756097561
2488,Peeping Tom (1960),Drama|Horror|Thriller,Peeping Tom,3.0,3.0,2.29,,Drama|Horror|Thriller|,0.006097560975609756,0.5555555555555556,0.3907181571815718
2490,Payback (1999),Action|Thriller,Payback,45.0,3.42,0.99,,Action|Thriller|,0.13414634146341464,0.6488888888888888,0.4944661246612465
2491,Simply Irresistible (1999),Comedy|Romance,Simply Irresistible,5.0,3.6,1.08,food,Comedy|Romance|food,0.012195121951219513,0.6888888888888889,0.485880758807588
2492,20 Dates (1998),Comedy|Romance,20 Dates,7.0,3.0,1.41,,Comedy|Romance|,0.018292682926829267,0.5555555555555556,0.3943766937669377
2493,"Harmonists, The (1997)",Drama,"Harmonists, The",1.0,4.0,,,Drama|,0.0,0.7777777777777778,0.5444444444444444
2494,"Last Days, The (1998)",Documentary,"Last Days, The",2.0,4.0,0.0,Hungary|Holocaust,Documentary|Hungary|Holocaust,0.003048780487804878,0.7777777777777778,0.5453590785907858
2495,"Fantastic Planet, The (Planète sauvage, La) (1973)",Animation|Sci-Fi,"Fantastic Planet, The",3.0,4.0,1.32,,Animation|Sci-Fi|,0.006097560975609756,0.7777777777777778,0.5462737127371273
